simulation_id,final_value,cagr
4938,2325964.2374740727,0.10183302099436675
4939,921479.8870419011,0.05835758914454359
4940,1455915.024231416,0.07961619867431069
4941,1374922.2282344594,0.07693282404901947
4942,1588665.7833784719,0.08371994593451304
4943,902736.7272626413,0.05741239228496675
4944,1261408.2590269996,0.07290569490586352
4945,1406389.0316323703,0.07799287317552661
4946,1344438.6667139526,0.07588353252617464
4947,920039.9216445772,0.05828562841247287
4948,948582.0158947028,0.05969229671192022
4949,1876265.9501623397,0.09158833605708883
4950,1492893.775725908,0.08079417556896318
4951,2224345.817774981,0.09969505931359923
4952,1667027.7593213872,0.0859909589574166
4953,1223892.2781785363,0.07149819274853186
4954,1255217.8761484898,0.0726762296436585
4955,1476941.2235488202,0.08028946109344814
4956,1278685.0000201012,0.07354045703309708
4957,1134435.3735080606,0.06796802491277365
4958,1797254.5608229279,0.08954834092774
4959,962084.8308910473,0.060343718032549676
4960,1193369.329590345,0.07032226375974071
4961,1177554.4890401345,0.06970161708820743
4962,1440568.7987871137,0.07911891289272699
4963,1790956.3564454948,0.08938205528527776
4964,3199279.5184516977,0.11721128028191896
4965,1059879.6452333815,0.06481615704098953
4966,1042513.4963227643,0.06405158168926528
4967,1401296.7158461795,0.07782287231925733
4968,1404439.8905316298,0.07792787309555416
4969,1175440.4098052485,0.06961804750452538
4970,1481265.2939332337,0.08042678130829617
4971,1281655.6867181445,0.07364877531753677
4972,581142.7340861026,0.037356298009560085
4973,1722098.3787752762,0.08752665658147518
4974,1633757.3341144253,0.08503949166980718
4975,2014543.621853653,0.09496842090749658
4976,1109611.4119335758,0.06694117153121915
4977,1493989.4926757328,0.08082865278826956
4978,1041165.6477977294,0.06399173185797102
4979,1484652.6187271182,0.08053408556950181
4980,1289848.5444565532,0.07394626656572423
4981,964067.0993163739,0.06043861237842574
4982,1957269.748429687,0.09359618333914965
4983,1650875.5797966577,0.08553133010472314
4984,1555269.6197471486,0.08271935178443823
4985,1355933.225546395,0.07628184063716525
4986,1510859.638660254,0.0813564483793181
4987,1185756.1429972367,0.0700244759562898
4988,1117181.3014949197,0.0672566126108185
4989,1635134.1065928962,0.08507923070888679
4990,958172.7718071018,0.06015589152963008
